PlayerID,First Name,Last Name,School,Pos,Pos2,Archetype,Arch2,OVR_Grade,Height,Weight,Event,40Yard,Bench,3Cone,Shuttle,Vert,Broad,Wonderlic,ThrowDist,ThrowAcc,InsideRun,OutsideRun,Catching,RouteRun,PassBlock,RunBlock,PassRush,RunStop,ManCov,ZoneCov,LBCov,Kickoff,FG,PuntDist,CoffinPunt,G_Speed,G_Agility,G_Strength,G_ThrowPower,G_ThrowAcc,G_Catch,G_Carry,G_RouteRun,G_RunBlock,G_PassBlock,G_Tackle,G_RunDef,G_PassRush,G_ManCov,G_ZoneCov,G_KickPow,G_KickAcc,G_PuntPow,G_PuntAcc,G_IQ
21125,Jakob,Sampson,TLNE,CB,FS,Zone Coverage,Zone Coverage,B-,71,183,NFL Combine,4.68,22,6.90,4.08,31,117,18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.11,7.38,0.00,0.00,0.00,0.00,0.00,A,B,C+,C,C-,C-,A+,F,D-,D+,A+,C-,C,B+,A,B-,C,C-,D-,A
20251,Brandon,Martin,FLA,DE,,Speed Rusher,,B-,76,237,NFL Combine,4.66,41,6.83,4.10,39,126,20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,5.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,A+,A,B+,A-,B-,A+,A+,D,D+,F,C,B,A+,C+,A-,C,D+,C-,C-,A+
74667,Edward,Kelly,AUB,CB,,Man Coverage,,B-,70,186,NFL Combine,4.57,18,6.70,4.01,34,122,11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.89,3.50,0.00,0.00,0.00,0.00,0.00,A+,A,A,A+,C,D+,A,C-,D-,F,A-,B-,F,B+,D-,F,F,D-,D+,A
74385,Matthew,Pritchard,UKEN,C,,Line Captain,,B-,77,290,NFL Combine,5.78,37,7.32,4.19,35,122,38,0.00,0.00,0.00,0.00,0.00,0.00,5.53,3.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,C+,B+,C+,B+,B,B+,B+,F,C,C,A+,C-,A-,C-,A+,D,C+,C-,C-,A+
74354,Jeffrey,Wright,ARK,FS,,Man Coverage,,B-,72,195,NFL Combine,4.43,26,6.97,4.34,32,122,22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.22,6.50,0.00,0.00,0.00,0.00,0.00,A+,B,B-,B,B,D,A,B+,C,D-,B+,A,D+,A+,C+,D-,C+,B,D-,A
20091,Pedro,Farrow,PNST,WR,,Possession,,B-,75,196,NFL Combine,4.54,30,6.62,3.89,41,132,27,0.00,0.00,0.00,0.00,8.25,8.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,C,A+,A-,A-,B+,A+,A+,B-,C,C-,B-,C,A,A+,A-,C+,F,F,C+,A
75307,Christopher,Perry,MIAF,WR,,Route Runner,,B-,69,165,NFL Combine,4.72,22,7.00,4.15,35,127,8,0.00,0.00,0.00,0.00,5.12,5.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,B-,B,C-,B,C+,C,C,B,C,F,C,C+,C-,C,B,F,C-,F,D+,C-
20243,Demone,McKinney,TTU,DE,,Balanced,,B-,76,279,NFL Combine,4.54,39,6.66,4.02,33,123,32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.12,6.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,A,A,A,B,A,B,A,C-,C,D+,A+,B,A+,A-,C,D,C,D-,C-,A+
74346,Mark,Stevens,WMU,OG,,Pass Blocking,,B-,78,276,NFL Combine,5.36,43,7.41,4.36,37,123,27,0.00,0.00,0.00,0.00,0.00,0.00,6.24,6.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,A+,A-,A,A+,A-,A+,A+,D,C,A,F,A-,C-,A+,A,C+,C-,C-,D+,A
21422,Chris,Basham,TULS,DT,,Pass Rusher,,B-,73,275,NFL Combine,5.49,38,6.81,4.10,35,121,21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.88,5.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,B,A-,B+,A-,C,B+,D+,D+,F,D,B,B,A+,B-,B-,D+,D-,D+,C-,A-
74340,Larry,Muhammad,UMD,ILB,,Coverage,,B-,73,227,NFL Combine,4.62,38,6.74,3.99,36,125,18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.41,0.00,0.00,7.73,0.00,0.00,0.00,0.00,C,B,C+,A,C+,A-,B,D+,C,F,A,B-,B,A,A-,D+,D+,C,C-,C
74059,Timothy,Mariano,USM,QB,,Pocket,,B-,77,230,NFL Combine,5.11,24,7.92,4.45,31,112,21,8.24,5.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,C,C-,C+,A,A-,A+,C,C-,C-,C+,B,B-,C,A-,C-,D+,D-,D-,D+,C+
74337,Ryan,Gans,ETSU,ILB,,Speed,,B-,74,231,NFL Combine,4.44,32,6.83,3.99,36,121,25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.24,0.00,0.00,7.00,0.00,0.00,0.00,0.00,A+,A,C,A+,B-,C-,B+,B,D-,C+,B,C,B+,B,B+,D+,F,D-,D-,C-
20366,Tim,Devers,MIAF,OG,,Pass Blocking,,B-,76,293,NFL Combine,5.63,45,7.35,4.30,34,119,17,0.00,0.00,0.00,0.00,0.00,0.00,6.47,5.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,A+,B+,B+,C-,B+,C+,B,C-,C-,B,F,B-,C,B+,C+,C-,D-,C-,D-,B
74323,Michael,Harris,NAVY,DE,,Balanced,,B-,77,271,NFL Combine,4.56,31,6.64,4.05,34,122,29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.88,5.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,A,A+,A,C+,B-,B,A,D+,C,D-,A,B-,B+,B+,C,D,D+,C,C-,A
20210,Charlie,Reyes,UVA,FB,,Receiving,,B-,71,220,NFL Combine,4.57,39,6.90,4.12,39,131,9,0.00,0.00,6.82,6.94,7.25,4.31,0.00,5.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,A,A+,A,A,A+,A+,A+,A+,A-,C+,A+,C+,B,B-,A,D-,D-,B-,C,A
20611,Hayes,Adams,SMU,DE,,Speed Rusher,,B-,76,241,NFL Combine,4.78,35,6.72,3.99,36,125,9,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.88,5.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,B+,B,A,C,B-,A+,A,D-,C,F,D,B,A-,C-,C-,C-,C,D,D,C+
21489,Jeremy,Turner,JMU,CB,,Zone Coverage,,B-,71,185,NFL Combine,4.62,29,6.57,4.05,37,126,18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.44,8.25,0.00,0.00,0.00,0.00,0.00,B+,B,A+,C+,A,D+,C,F,D-,B-,C,C-,B-,B-,B+,F,F,F,D+,A-
20993,Adam,Winkler,WYOM,FS,,Run Stopper,,B-,71,205,NFL Combine,4.43,30,6.61,3.94,38,126,15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.22,6.62,0.00,0.00,0.00,0.00,0.00,A,B,A-,A-,A,C,B-,D+,C-,D-,A,B-,C,C,C,D-,C+,F,D-,B
74101,John,Johnson,CONN,WR,,Route Runner,,B-,69,176,NFL Combine,4.47,29,6.76,4.08,38,133,20,0.00,0.00,0.00,0.00,7.25,6.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,B,A,B,A,B,C+,A-,B,C,C,C+,D-,B,A+,B-,D-,C-,C-,C,A
20968,Humberto,Sandoval,PURD,OG,,Balanced,,B-,76,288,NFL Combine,5.90,36,7.41,4.54,33,114,14,0.00,0.00,0.00,0.00,0.00,0.00,6.00,4.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,B-,B,C-,B,B+,A,A-,D-,B,B,F,B,A-,D-,C-,D-,D+,D-,D,A
20368,Tommy,Murphy,BALL,CB,,Man Coverage,,B-,71,186,NFL Combine,4.70,18,6.88,4.43,33,115,13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.22,4.25,0.00,0.00,0.00,0.00,0.00,C+,B-,C-,C+,C+,D,B+,B,F,B,A,C,B+,A-,C,D,D+,B,C,A-
75236,Floyd,Copley,WAST,CB,,Ball Hawk,,B-,70,182,NFL Combine,4.64,25,6.83,4.17,35,123,8,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.44,6.62,0.00,0.00,0.00,0.00,0.00,B-,C-,D-,B-,C-,A-,B,C+,F,D,A,A-,C-,B,C-,F,F,C-,D+,B-
20370,Arrion,Lowry,UNLV,OG,,Run Blocking,,B-,77,293,NFL Combine,5.39,45,7.32,4.30,34,122,14,0.00,0.00,0.00,0.00,0.00,0.00,4.71,6.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,C+,B+,C+,C+,B-,A+,A+,B,A,C,F,B,A+,C,A-,D-,D-,D+,D+,A
75631,David,Gaddis,UAB,FS,,Man Coverage,,B-,71,196,NFL Combine,4.66,21,6.59,4.17,37,126,15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.22,4.50,0.00,0.00,0.00,0.00,0.00,A+,A,B,B+,A,C,C-,C-,D+,D,C,C,C-,A+,D+,D,D+,D-,D-,C
20193,Nelson,Greenberg,TTU,OT,,Balanced,,B-,75,296,NFL Combine,5.49,40,6.92,4.32,33,117,28,0.00,0.00,0.00,0.00,0.00,0.00,5.76,5.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,C-,A+,C,A,B,B,C+,D,C,C,B,C-,B+,A+,C+,C+,C-,F,C,A-
20876,Jermaine,Huang,IND,FS,,Zone Coverage,,B-,72,190,NFL Combine,4.61,27,6.95,3.92,34,126,28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.78,8.12,0.00,0.00,0.00,0.00,0.00,C,B-,C,D+,C-,C,B,D-,F,F,C,C+,F,D,A,F,C-,D-,F,B+
74253,Mohammad,Rennie,USC,OT,,Balanced,,B-,77,299,NFL Combine,5.32,45,7.51,4.30,33,124,25,0.00,0.00,0.00,0.00,0.00,0.00,6.47,6.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,C+,B,A,A+,B,A-,A,D-,A,B+,A+,B,B,C,C+,C-,F,D+,C,A+
75166,Sean,Sneddon,PURD,CB,,Zone Coverage,,B-,71,178,NFL Combine,4.64,16,6.72,4.12,35,119,13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.78,8.25,0.00,0.00,0.00,0.00,0.00,C,C-,D,C,C-,C,D-,D-,C,D-,B-,D+,D,C,A,C,F,F,D-,A-
21673,Josh,Thomas,SELA,OG,,Pass Blocking,,B-,76,285,NFL Combine,5.49,40,7.55,4.40,35,121,24,0.00,0.00,0.00,0.00,0.00,0.00,7.53,4.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,C-,A-,B+,B,A+,A,A,D+,D+,B+,F,B-,C+,C-,A,F,C,F,D,B
21715,Joseph,Reddick,TAMU,CB,,Zone Coverage,,B-,71,184,NFL Combine,4.39,28,6.41,3.86,41,136,35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.33,10.00,0.00,0.00,0.00,0.00,0.00,A,A,A-,D+,A,C-,C,D,D-,D+,B+,D+,C+,C-,A-,D-,C-,C-,D+,A-
20825,Sam,Jacobs,WISC,SS,,Zone Coverage,,B-,71,195,NFL Combine,4.46,25,7.14,4.22,34,119,26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.89,7.12,0.00,0.00,0.00,0.00,0.00,B-,C,C,C+,C+,C-,C+,D,D,F,C,B+,F,C,A,C,D,C,F,A+
79173,Joseph,Gleichman,KNSW,OG,,Run Blocking,,B-,76,300,NFL Combine,5.67,36,7.69,4.40,31,120,15,0.00,0.00,0.00,0.00,0.00,0.00,4.71,7.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,C-,A-,B+,D-,C-,C-,B,F,A+,C-,F,C,D-,A+,C-,F,F,D+,C-,B+
20824,John,Baron,OHIO,CB,,Man Coverage,,B-,72,191,NFL Combine,4.51,18,6.88,4.24,36,120,7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.78,5.25,0.00,0.00,0.00,0.00,0.00,B,C+,B-,B+,B,C-,B,B,C+,F,C,B+,B+,A,C-,F,C-,C-,C-,C+
20821,Da'Norris,Valdes,RICE,WR,,Red Zone Threat,,B-,75,219,NFL Combine,4.44,33,6.85,4.05,35,122,18,0.00,0.00,0.00,0.00,6.50,5.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,C+,B,A+,D+,C+,C,B-,C,B,D-,C+,C+,D+,A-,B+,D-,D+,F,D+,A+
75800,Jesse,Peoples,BAMA,OG,,Pass Blocking,,B-,76,281,NFL Combine,5.98,44,7.62,4.38,34,116,12,0.00,0.00,0.00,0.00,0.00,0.00,7.41,5.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,A,B,B-,A-,B+,B-,B+,D-,C+,B+,F,C+,B+,A,B,F,F,D-,F,B
74130,Adan,Cora,WAST,DE,,Balanced,,B-,75,273,NFL Combine,4.66,36,6.90,4.01,34,120,30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.75,5.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,B,B,B,A-,B,A,B,F,D-,F,A+,B-,A,C-,A,A-,F,D+,C-,A
20814,Evan,Carter,BGSU,K,,Power,,B-,71,185,NFL Combine,5.82,14,8.04,4.61,24,112,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9.87,7.42,3.67,2.42,C-,B-,A,C+,B,B,C+,F,C-,C-,B,D+,C-,C-,A,A+,C,D,B,C+
20141,Casey,Jackson,UVA,DE,,Balanced,,B-,76,285,NFL Combine,4.68,39,6.88,4.01,34,120,23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.62,6.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,B,A-,B-,B-,A-,A,A+,D,C-,B-,A,A-,A-,C-,A-,D-,F,C,C-,A+
74147,Eric,Gaherty,KANS,FS,,Ball Hawk,,B-,72,194,NFL Combine,4.51,28,6.57,3.89,36,122,15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.78,6.50,0.00,0.00,0.00,0.00,0.00,B+,A+,C,A-,B+,A,A,C,C+,D+,B,A,A+,B-,B,D,D,F,C-,C
74217,Michael,Ramirez,,OT,,Pass Blocking,,B-,75,300,NFL Combine,5.98,45,7.17,4.54,34,119,15,0.00,0.00,0.00,0.00,0.00,0.00,7.88,4.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,C,B,A-,A,A+,B-,B,C-,C,A-,A-,B,A,C,A,D+,C,B-,C,B-
20120,Ramon,Perez,TAMU,WR,,Possession,,B-,73,190,NFL Combine,4.59,33,6.83,4.07,39,131,29,0.00,0.00,0.00,0.00,8.12,7.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,B+,B,B+,A-,C+,A+,A+,B,C+,C-,B-,B+,C-,C+,B,D+,A-,C-,D-,B+
74157,Arthur,Embrey,OHIO,CB,,Zone Coverage,,B-,71,176,NFL Combine,4.70,24,6.68,4.05,38,126,15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.22,6.88,0.00,0.00,0.00,0.00,0.00,B-,B,B+,B,C,C-,A-,D,D-,D+,B-,B,C,C-,A,D-,D-,F,C-,B+
20704,Kyle,Witzmann,TULS,OLB,,Pass Rush,,B-,75,255,NFL Combine,4.57,33,6.64,4.15,34,118,18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.62,5.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,B,B,C+,B,B,B+,A,F,F,D+,B,B+,A+,B-,C,D-,D-,D-,D-,B
22026,Jack,Wren,BAMA,CB,,Ball Hawk,,B-,70,191,NFL Combine,4.48,23,6.88,4.02,35,126,21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.56,7.25,0.00,0.00,0.00,0.00,0.00,A,B,B,D,D+,B+,C+,F,B-,B,B,D+,C+,C-,B,D+,F,C-,D,C+
74214,John,King,VAND,OT,,Pass Blocking,,B-,76,283,NFL Combine,5.56,45,7.29,4.24,35,122,25,0.00,0.00,0.00,0.00,0.00,0.00,6.71,4.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,A+,B,A-,A+,A-,B+,C+,C-,C,B,B+,C+,A,B,C-,D+,C+,F,D-,A+
75714,Marty,Walker,NCST,WR,,Route Runner,,B-,69,166,NFL Combine,4.66,18,6.85,3.94,37,122,16,0.00,0.00,0.00,0.00,6.00,8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,C,B-,C,C+,D+,D+,B+,A,D+,F,D-,C,C-,B,C-,C-,D-,C,D-,A-
75725,James,Heironimus,AKRN,DT,,Nose Tackle,,B-,75,309,NFL Combine,5.60,43,7.35,4.54,31,121,21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.88,6.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,C+,D-,A-,B,B,C+,D-,F,F,F,C,B+,C,C-,D,D+,F,C-,C-,D+
74167,Michael,Li,VAND,ILB,,Coverage,,B-,73,227,NFL Combine,4.74,34,6.78,4.19,38,123,15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.29,0.00,0.00,7.33,0.00,0.00,0.00,0.00,B,B+,C,B,B,A-,B,F,C-,D-,B,B-,A-,A-,B-,B+,F,C,C,C-
75057,Michael,Mcbride,FAU,OT,,Pass Blocking,,B-,75,282,NFL Combine,5.82,38,7.62,4.61,31,119,7,0.00,0.00,0.00,0.00,0.00,0.00,5.65,2.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,C,B+,B,B,C-,C-,A,C-,C,B,C+,D,D,C,C,F,F,D+,D+,B
75084,Thomas,Omasta,GAST,WR,,Possession,,B-,74,188,NFL Combine,4.56,23,7.20,4.30,35,128,17,0.00,0.00,0.00,0.00,7.50,5.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,B-,C-,C,D-,C,A,C,D+,C,F,C-,F,B,D-,B,D+,C-,B-,D-,D+
20130,Latavius,Hagadone,MINN,P,,Balanced,,C+,74,181,NFL Combine,6.11,13,7.58,4.40,29,116,7,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.20,2.71,7.33,7.12,A,A+,C-,B+,A,A+,A+,C-,F,C-,A,D-,C,C,A,A-,B,A-,B,C-
20789,Lawrence,Woods,UVA,ILB,,Coverage,,C+,72,230,NFL Combine,4.85,30,6.97,3.99,36,121,15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.12,0.00,0.00,6.07,0.00,0.00,0.00,0.00,B,B-,C,B+,B,A,A-,D+,C,F,A,D+,A,B,A-,F,D-,C,D-,D+
74970,Brian,Berg,TCU,OT,,Run Blocking,,C+,75,301,NFL Combine,5.94,37,8.12,4.96,31,117,4,0.00,0.00,0.00,0.00,0.00,0.00,4.71,6.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,A-,C-,C+,C-,B,B+,C-,F,B-,C-,B,D,A+,D+,C-,F,F,D-,D,C+
74113,Travis,Croaker,TEMP,P,,Power,,C+,71,198,NFL Combine,5.74,16,7.88,4.79,27,103,14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8.40,2.65,8.00,4.55,C+,C+,A+,A,A+,C-,B,D,C-,D+,B,C+,B,B,B,B+,A-,A,C,C-
74267,Willie,Dillard,ILLI,DT,,Nose Tackle,,C+,75,302,NFL Combine,5.94,39,7.17,4.47,33,123,15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3.50,6.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,C-,C-,A+,A,C,B,B,D+,F,D-,A,B+,C+,A-,C+,C,B-,C+,D+,B
74279,Ramon,Sandoval,SIU,QB,,Pocket,,C+,75,227,NFL Combine,5.11,25,7.26,4.40,32,115,21,6.59,7.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,D+,C-,C+,A-,A-,A+,B-,D+,F,C-,C,D+,B,A-,A+,D-,D+,D+,C,C+
74082,Yu,Buntrock,CCU,OT,,Balanced,,C+,75,294,NFL Combine,5.98,45,7.35,4.43,33,118,23,0.00,0.00,0.00,0.00,0.00,0.00,6.47,6.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,C+,A,A,B,A-,B+,B,D+,B,C,A-,C-,A,B-,C+,C-,C+,C-,C,A-
75070,Elvis,Cooley,LSU,K,,Accuracy,,C+,71,185,NFL Combine,6.75,10,7.96,4.79,25,107,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4.67,4.26,3.17,1.52,C-,C,B,A,C-,C-,B+,D-,D-,C-,C-,C-,F,B,A,C-,C+,B+,C,C-
20572,Nate,Koyack,NIU,OG,C,Run Blocking,Run Blocking,C+,76,282,NFL Combine,5.53,37,7.73,4.85,32,116,1,0.00,0.00,0.00,0.00,0.00,0.00,4.00,6.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,B+,B-,C+,A-,A,C,B+,D-,A-,C,F,A-,B,C-,C+,F,C-,D+,F,C+
74374,Derek,Arbogast,BAYL,QB,,Balanced,,C+,74,197,NFL Combine,4.81,24,7.38,4.28,36,127,32,6.12,8.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,C,B,B+,A-,B,B,C,B,F,C,A,C-,C+,A-,B-,C+,D-,D,C+,B-
20328,Johnathan,Sowell,TENN,DT,,Nose Tackle,,C+,74,318,NFL Combine,5.39,43,7.20,4.15,35,124,32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.75,6.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,B,B-,A+,A+,A,B,A-,C-,C-,F,B,A,A-,A+,A,F,F,B,C-,A+
20056,Mario,Wittgren,PNST,FS,SS,Zone Coverage,Zone Coverage,C+,71,196,NFL Combine,4.40,24,6.72,4.13,34,128,30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.44,9.62,0.00,0.00,0.00,0.00,0.00,A+,B,C+,C-,A+,C,C-,F,D-,D-,B-,B+,A,A-,A,D-,C+,B,D+,A
74017,Daniel,Habib,ND,TE,,Receiving,,C+,75,241,NFL Combine,4.57,42,6.90,4.02,38,127,19,0.00,0.00,0.00,0.00,6.38,7.38,0.00,5.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,A,B,A+,A+,A+,A+,A+,A,B,A,A-,A+,A,B,A+,F,F,C+,D+,B+
20228,JR,Stephens,UTST,QB,,Pocket,,C+,77,221,NFL Combine,5.08,29,7.29,4.45,33,119,29,8.59,7.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,C-,B,A-,A,A+,A+,C-,B,C+,D+,A-,D+,B,B,A+,C-,D+,C+,C,B
21276,Vyncint,Travis,NAVY,K,,Balanced,,C,70,187,NFL Combine,6.51,8,7.58,4.59,25,103,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.33,6.13,4.67,4.09,C+,B-,C,C+,C-,A+,B,F,D+,D-,D-,C+,D,C,B,C,B,B,A-,D+
75656,Garland,Thornton,DART,FS,,Zone Coverage,,C,71,193,NFL Combine,4.81,17,6.78,4.05,33,123,32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.33,7.88,0.00,0.00,0.00,0.00,0.00,C-,B,D+,C-,C-,D,C,D-,F,F,C+,B,C+,B,B+,F,D,F,C-,A-
20219,Tom,Coke,UVA,CB,,Man Coverage,,C,71,194,NFL Combine,4.51,30,6.59,3.88,38,128,22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.44,6.50,0.00,0.00,0.00,0.00,0.00,A+,B-,A-,C,A-,D,A+,A-,C+,F,A,D+,B,A+,C,F,D+,D-,D+,A-
74277,Kyung,Hui,NAVY,QB,,Pocket,,C,76,221,NFL Combine,4.68,33,7.41,4.40,33,121,29,9.18,9.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,C-,C-,C+,A,A+,A,C,F,D,D+,C+,C,B,A+,B,B,C+,B,C,B
75622,Jason,Carver,MASS,K,,Power,,C,72,189,NFL Combine,5.86,14,7.58,4.71,25,100,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.67,6.13,2.50,4.24,C-,A,B-,C,A+,B-,C+,F,F,C,C-,B-,F,D,C-,A-,C-,B-,B,F
20157,Jeff,Jones,SDSU,QB,,Pocket,,C,77,233,NFL Combine,4.72,26,7.32,4.38,29,114,19,6.94,8.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,C-,C+,C+,B,A,C-,B-,C-,B+,C,C+,D+,B,A+,A+,C,C-,C-,C-,C-
74224,Matthew,Fielding,MISS,K,,Power,,C,73,193,NFL Combine,6.11,21,8.34,5.05,27,110,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.60,6.26,4.17,4.70,A,B-,B+,B-,A+,A,A+,B,C-,C-,B-,A,B,B,B,B+,C-,A+,A-,C-
75002,Priya,Hwang,GAST,FS,,Run Stopper,,C,71,215,NFL Combine,4.68,28,7.08,4.30,35,119,25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5.67,5.88,0.00,0.00,0.00,0.00,0.00,B+,B,B+,C-,B,D-,B-,F,D+,D,B,B-,B+,C+,C,D-,C,F,F,C
74186,Shawn,Champagne,KSST,K,,Power,,C,71,191,NFL Combine,6.11,16,8.25,4.56,27,114,11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7.33,5.55,2.33,5.15,A-,C,A+,B,A+,A,B,D-,B,C-,C,B,F,B,C-,A,D+,A-,A,C
74177,Lawrence,Williams,TCU,OLB,,Pass Rush,,C,75,231,NFL Combine,4.64,28,6.57,3.98,36,124,23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6.88,4.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,B,B,C-,B-,C-,B,A+,D-,C,D-,A+,A-,A-,B-,C-,C+,D+,C,C,B-
